date,open,high,low,close,volume,Name
17-03-2014,125.61,126.5,124.86,126.3,607672,Tether
18-03-2014,126.19,126.19,124.65,125.95,802247,Tether
19-03-2014,125.84,126.5,123.4835,124.52,575494,Tether
20-03-2014,124.37,125.07,123.365,124.75,588664,Tether
21-03-2014,125.58,127.9199,124.31,126.33,1985663,Tether
24-03-2014,126.44,127.15,124.0919,124.7,525622,Tether
25-03-2014,125.23,125.71,123.13,123.56,846436,Tether
26-03-2014,124.36,124.51,122.68,122.75,593110,Tether
27-03-2014,122.31,125.3,122.07,123.89,735128,Tether
28-03-2014,124.61,124.9,123.51,124.65,656426,Tether
31-03-2014,125.26,126.6,124.76,126.5,534075,Tether
01-04-2014,126.96,128.49,126.6,127.25,775404,Tether
02-04-2014,127.45,127.48,126.21,126.86,722275,Tether
03-04-2014,127.06,127.3299,125.56,126.4,401780,Tether
04-04-2014,125.14,125.77,121.57,121.64,904481,Tether
07-04-2014,121.44,121.66,117.52,118.11,1238919,Tether
08-04-2014,118.07,119.46,117.3911,119.16,700188,Tether
09-04-2014,120.15,121.7,119.36,121.58,580011,Tether
10-04-2014,122.63,124.618,118.61,118.61,702928,Tether
11-04-2014,117.29,118.6881,116.15,116.25,823108,Tether
14-04-2014,117.25,118.55,115.76,117.2,658965,Tether
15-04-2014,117.41,118.49,115.86,117.54,539416,Tether
16-04-2014,118.45,119.58,117.76,119.51,542215,Tether
17-04-2014,119.48,122.34,119.07,120.84,803370,Tether
21-04-2014,120.63,121.524,119.95,121.4,476074,Tether
22-04-2014,121.53,125.37,121.53,121.61,1221937,Tether
23-04-2014,121.4,123.09,120.56,122.15,591976,Tether
24-04-2014,121.85,123.04,120.54,122.34,398814,Tether
25-04-2014,121.81,122.29,120.01,120.63,635795,Tether
28-04-2014,121.6,123.23,119.6004,121.44,714026,Tether
29-04-2014,121.37,121.37,118.86,119.83,762919,Tether
30-04-2014,120.03,121.47,119.405,121.29,671046,Tether
01-05-2014,124.07,124.16,120.76,120.98,377776,Tether
02-05-2014,121.26,123.03,121.15,121.69,449305,Tether
05-05-2014,120.63,121.7,119.65,121.03,625618,Tether
06-05-2014,120.7,121.592,119.84,120.49,628395,Tether
07-05-2014,120.64,121.25,118.51,119.45,555860,Tether
08-05-2014,120.02,123.1,119.65,122.46,1001395,Tether
09-05-2014,122.43,124.87,122.16,124.56,841955,Tether
12-05-2014,124.79,125.66,124.26,125.25,755224,Tether
13-05-2014,125.69,125.69,123.068,123.41,816825,Tether
14-05-2014,123.64,124.02,122.16,123.14,1560121,Tether
15-05-2014,127.78,128.45,120.13,124.23,2247224,Tether
16-05-2014,123.86,123.99,120.21,121.67,1900405,Tether
19-05-2014,121.48,123.47,121.31,122.8,784197,Tether
