date,open,high,low,close,volume,Name
22-10-2013,87.88,89.17,87.54,89.17,9154348,USD Coin
23-10-2013,84.15,84.65,83.05,83.76,20937196,USD Coin
24-10-2013,83.32,85,83.13,84.53,8357441,USD Coin
25-10-2013,84.32,84.78,83.61,84.77,4889301,USD Coin
28-10-2013,84.5,84.73,84.15,84.28,3979168,USD Coin
29-10-2013,83.91,84.1,83.29,84.07,5324300,USD Coin
30-10-2013,84.17,84.35,83.21,83.49,4658897,USD Coin
31-10-2013,83.44,84.27,83.36,83.36,4651299,USD Coin
01-11-2013,83.78,83.8,82.8,83.59,5880268,USD Coin
04-11-2013,83.81,83.99,83.45,83.89,3892450,USD Coin
05-11-2013,83.61,84.19,83.36,84.05,4017314,USD Coin
06-11-2013,84.3,84.36,83.85,84.22,3669199,USD Coin
07-11-2013,83.95,84.43,83.5,83.65,5431638,USD Coin
08-11-2013,83.52,84.32,83.5,84.24,4557301,USD Coin
11-11-2013,84.19,84.47,83.82,84.15,2522507,USD Coin
12-11-2013,83.98,84.28,83.535,83.85,3483159,USD Coin
13-11-2013,83.46,84.25,83,84.2,3952824,USD Coin
14-11-2013,84,84.2,83.56,83.76,4496319,USD Coin
15-11-2013,84,84.11,83.5,83.74,4744790,USD Coin
18-11-2013,84.05,84.97,83.74,84.04,4803056,USD Coin
19-11-2013,84.11,84.5,83.484,83.67,5010283,USD Coin
20-11-2013,83.18,83.71,82.46,82.68,7443010,USD Coin
21-11-2013,83.05,83.09,81.87,82.12,6208636,USD Coin
22-11-2013,82.22,82.95,82,82.88,4410551,USD Coin
25-11-2013,84.4,84.94,83.87,84.4,8111653,USD Coin
26-11-2013,84.8,84.83,84.01,84.36,3835604,USD Coin
27-11-2013,84.43,84.93,84.33,84.67,3053649,USD Coin
29-11-2013,84.64,85.18,84.53,84.6,2284442,USD Coin
02-12-2013,84.7,85.09,84.03,84.25,4838491,USD Coin
03-12-2013,83.8,83.95,83.2701,83.87,3928957,USD Coin
